"REF_DATE","GEO","DGUID","Investment income","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010-04","Canada","2016A000011124","Total reinvested earnings, payments","Dollars","81","millions","6","v112623","1.25","2205","","","","0"
"2010-04","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","9226","","","","0"
"2010-04","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1090","","","","0"
"2010-04","Canada","2016A000011124","Direct investment, profits, payments","Dollars","81","millions","6","v112642","1.28","8136","","","","0"
"2010-04","Canada","2016A000011124","Direct investment, dividends, payments","Dollars","81","millions","6","v112626","1.29","5931","","","","0"
"2010-04","Canada","2016A000011124","Direct investment, reinvested earnings, payments","Dollars","81","millions","6","v112627","1.30","2205","","","","0"
"2010-04","Canada","2016A000011124","Portfolio investment income, payments","Dollars","81","millions","6","v112628","1.31","9085","","","","0"
"2010-04","Canada","2016A000011124","Portfolio investment, interest on debt securities, payments","Dollars","81","millions","6","v112641","1.32","6568","","","","0"
"2010-04","Canada","2016A000011124","Portfolio investment, Canadian bonds, interest, payments","Dollars","81","millions","6","v112629","1.33","6535","","","","0"
"2010-04","Canada","2016A000011124","Portfolio investment, federal government, interest payments on bonds","Dollars","81","millions","6","v112631","1.35","775","","","","0"
"2010-04","Canada","2016A000011124","Portfolio investment, federal government enterprises, interest payments on bonds","Dollars","81","millions","6","v112632","1.36","776","","","","0"
"2010-04","Canada","2016A000011124","Portfolio investment, provincial government, interest payments on bonds","Dollars","81","millions","6","v112634","1.38","1328","","","","0"
"2010-04","Canada","2016A000011124","Portfolio investment, provincial government enterprises, interest payments on bonds","Dollars","81","millions","6","v112635","1.39","223","","","","0"
"2010-04","Canada","2016A000011124","Portfolio investment, municipal government, interest payments on bonds","Dollars","81","millions","6","v112636","1.40","55","","","","0"
"2010-04","Canada","2016A000011124","Portfolio investment, corporations, interest payments on bonds","Dollars","81","millions","6","v112637","1.41","3379","","","","0"
"2010-04","Canada","2016A000011124","Portfolio investment, Canadian money market, interest, payments","Dollars","81","millions","6","v112638","1.42","33","","","","0"
"2010-04","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, payments","Dollars","81","millions","6","v112639","1.43","2517","","","","0"
"2010-04","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","1044","","","","0"
"2010-04","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-4721","","","","0"
"2010-04","Canada","2016A000011124","Direct investment income, balances","Dollars","81","millions","6","v112644","1.46","-313","","","","0"
"2010-04","Canada","2016A000011124","Direct investment, interest, balances","Dollars","81","millions","6","v112645","1.47","-318","","","","0"
"2010-04","Canada","2016A000011124","Direct investment, profits, balances","Dollars","81","millions","6","v112654","1.48","4","","","","0"
"2010-04","Canada","2016A000011124","Direct investment, dividends, balances","Dollars","81","millions","6","v112646","1.49","-2049","","","","0"
"2010-04","Canada","2016A000011124","Direct investment, reinvested earnings, balances","Dollars","81","millions","6","v112647","1.50","2054","","","","0"
"2010-04","Canada","2016A000011124","Portfolio investment income, balances","Dollars","81","millions","6","v112648","1.51","-4548","","","","0"
"2010-04","Canada","2016A000011124","Portfolio investment, interest on debt securities, balances","Dollars","81","millions","6","v112649","1.52","-5316","","","","0"
"2010-04","Canada","2016A000011124","Portfolio investment, interest on bonds, balances","Dollars","81","millions","6","v112650","1.53","-5287","","","","0"
"2010-04","Canada","2016A000011124","Portfolio investment, interest on money market instruments, balances","Dollars","81","millions","6","v112651","1.54","-29","","","","0"
"2010-04","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, balances","Dollars","81","millions","6","v112652","1.55","768","","","","0"
"2010-04","Canada","2016A000011124","Other investment income (interest), balances","Dollars","81","millions","6","v112653","1.56","141","","","","0"
"2010-07","Canada","2016A000011124","Total investment income, receipts","Dollars","81","millions","6","v112599","1.1","15325","","","","0"
"2010-07","Canada","2016A000011124","Total interest, receipts","Dollars","81","millions","6","v112600","1.2","3230","","","","0"
"2010-07","Canada","2016A000011124","Total dividends, receipts","Dollars","81","millions","6","v112601","1.3","6277","","","","0"
"2010-07","Canada","2016A000011124","Total reinvested earnings, receipts","Dollars","81","millions","6","v112602","1.4","5818","","","","0"
"2010-07","Canada","2016A000011124","Direct investment income, receipts","Dollars","81","millions","6","v112603","1.5","9646","","","","0"
"2010-07","Canada","2016A000011124","Direct investment, interest, receipts","Dollars","81","millions","6","v112604","1.6","611","","","","0"
"2010-07","Canada","2016A000011124","Direct investment, profits, receipts","Dollars","81","millions","6","v112611","1.7","9035","","","","0"
"2010-07","Canada","2016A000011124","Direct investment, dividends, receipts","Dollars","81","millions","6","v112605","1.8","3217","","","","0"
"2010-07","Canada","2016A000011124","Direct investment, reinvested earnings, receipts","Dollars","81","millions","6","v112606","1.9","5818","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment income, receipts","Dollars","81","millions","6","v112607","1.10","4355","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, interest on debt securities, receipts","Dollars","81","millions","6","v112608","1.11","1295","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, interest, foreign bonds, receipts","Dollars","81","millions","6","v30426192","1.57","1290","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, interest, foreign money market, receipts","Dollars","81","millions","6","v30426193","1.58","5","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, receipts","Dollars","81","millions","6","v112609","1.12","3060","","","","0"
"2010-07","Canada","2016A000011124","Other investment income (interest), receipts","Dollars","81","millions","6","v112610","1.13","1325","","","","0"
"2010-07","Canada","2016A000011124","Total investment income, payments","Dollars","81","millions","6","v112612","1.14","21037","","","","0"
"2010-07","Canada","2016A000011124","Total interest, payments","Dollars","81","millions","6","v112613","1.15","9154","","","","0"
"2010-07","Canada","2016A000011124","Interest payments, governments","Dollars","81","millions","6","v112614","1.16","2380","","","","0"
"2010-07","Canada","2016A000011124","Interest payments, federal government","Dollars","81","millions","6","v112615","1.17","908","","","","0"
"2010-07","Canada","2016A000011124","Interest payments, provincial government","Dollars","81","millions","6","v112616","1.18","1413","","","","0"
"2010-07","Canada","2016A000011124","Interest payments, municipal government","Dollars","81","millions","6","v112617","1.19","58","","","","0"
"2010-07","Canada","2016A000011124","Interest payments, government enterprises","Dollars","81","millions","6","v112618","1.20","1042","","","","0"
"2010-07","Canada","2016A000011124","Interest payments, federal government enterprises","Dollars","81","millions","6","v112619","1.21","809","","","","0"
"2010-07","Canada","2016A000011124","Interest payments, provincial government enterprises","Dollars","81","millions","6","v112620","1.22","232","","","","0"
"2010-07","Canada","2016A000011124","Interest payments, corporations","Dollars","81","millions","6","v112621","1.23","5733","","","","0"
"2010-07","Canada","2016A000011124","Total dividends, payments","Dollars","81","millions","6","v112622","1.24","8444","","","","0"
"2010-07","Canada","2016A000011124","Total reinvested earnings, payments","Dollars","81","millions","6","v112623","1.25","3439","","","","0"
"2010-07","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","10394","","","","0"
"2010-07","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1099","","","","0"
"2010-07","Canada","2016A000011124","Direct investment, profits, payments","Dollars","81","millions","6","v112642","1.28","9295","","","","0"
"2010-07","Canada","2016A000011124","Direct investment, dividends, payments","Dollars","81","millions","6","v112626","1.29","5856","","","","0"
"2010-07","Canada","2016A000011124","Direct investment, reinvested earnings, payments","Dollars","81","millions","6","v112627","1.30","3439","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment income, payments","Dollars","81","millions","6","v112628","1.31","9528","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, interest on debt securities, payments","Dollars","81","millions","6","v112641","1.32","6940","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, Canadian bonds, interest, payments","Dollars","81","millions","6","v112629","1.33","6890","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, federal government, interest payments on bonds","Dollars","81","millions","6","v112631","1.35","865","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, federal government enterprises, interest payments on bonds","Dollars","81","millions","6","v112632","1.36","808","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, provincial government, interest payments on bonds","Dollars","81","millions","6","v112634","1.38","1409","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, provincial government enterprises, interest payments on bonds","Dollars","81","millions","6","v112635","1.39","228","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, municipal government, interest payments on bonds","Dollars","81","millions","6","v112636","1.40","58","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, corporations, interest payments on bonds","Dollars","81","millions","6","v112637","1.41","3522","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, Canadian money market, interest, payments","Dollars","81","millions","6","v112638","1.42","50","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, payments","Dollars","81","millions","6","v112639","1.43","2588","","","","0"
"2010-07","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","1115","","","","0"
"2010-07","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-5712","","","","0"
"2010-07","Canada","2016A000011124","Direct investment income, balances","Dollars","81","millions","6","v112644","1.46","-748","","","","0"
"2010-07","Canada","2016A000011124","Direct investment, interest, balances","Dollars","81","millions","6","v112645","1.47","-488","","","","0"
"2010-07","Canada","2016A000011124","Direct investment, profits, balances","Dollars","81","millions","6","v112654","1.48","-260","","","","0"
"2010-07","Canada","2016A000011124","Direct investment, dividends, balances","Dollars","81","millions","6","v112646","1.49","-2639","","","","0"
"2010-07","Canada","2016A000011124","Direct investment, reinvested earnings, balances","Dollars","81","millions","6","v112647","1.50","2378","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment income, balances","Dollars","81","millions","6","v112648","1.51","-5173","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, interest on debt securities, balances","Dollars","81","millions","6","v112649","1.52","-5646","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, interest on bonds, balances","Dollars","81","millions","6","v112650","1.53","-5600","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, interest on money market instruments, balances","Dollars","81","millions","6","v112651","1.54","-46","","","","0"
"2010-07","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, balances","Dollars","81","millions","6","v112652","1.55","472","","","","0"
"2010-07","Canada","2016A000011124","Other investment income (interest), balances","Dollars","81","millions","6","v112653","1.56","210","","","","0"
"2010-10","Canada","2016A000011124","Total investment income, receipts","Dollars","81","millions","6","v112599","1.1","17168","","","","0"
"2010-10","Canada","2016A000011124","Total interest, receipts","Dollars","81","millions","6","v112600","1.2","3068","","","","0"
"2010-10","Canada","2016A000011124","Total dividends, receipts","Dollars","81","millions","6","v112601","1.3","7412","","","","0"
"2010-10","Canada","2016A000011124","Total reinvested earnings, receipts","Dollars","81","millions","6","v112602","1.4","6688","","","","0"
"2010-10","Canada","2016A000011124","Direct investment income, receipts","Dollars","81","millions","6","v112603","1.5","11216","","","","0"
"2010-10","Canada","2016A000011124","Direct investment, interest, receipts","Dollars","81","millions","6","v112604","1.6","425","","","","0"
"2010-10","Canada","2016A000011124","Direct investment, profits, receipts","Dollars","81","millions","6","v112611","1.7","10791","","","","0"
"2010-10","Canada","2016A000011124","Direct investment, dividends, receipts","Dollars","81","millions","6","v112605","1.8","4103","","","","0"
"2010-10","Canada","2016A000011124","Direct investment, reinvested earnings, receipts","Dollars","81","millions","6","v112606","1.9","6688","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment income, receipts","Dollars","81","millions","6","v112607","1.10","4672","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, interest on debt securities, receipts","Dollars","81","millions","6","v112608","1.11","1363","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, interest, foreign bonds, receipts","Dollars","81","millions","6","v30426192","1.57","1359","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, interest, foreign money market, receipts","Dollars","81","millions","6","v30426193","1.58","5","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, receipts","Dollars","81","millions","6","v112609","1.12","3309","","","","0"
"2010-10","Canada","2016A000011124","Other investment income (interest), receipts","Dollars","81","millions","6","v112610","1.13","1280","","","","0"
"2010-10","Canada","2016A000011124","Total investment income, payments","Dollars","81","millions","6","v112612","1.14","22348","","","","0"
"2010-10","Canada","2016A000011124","Total interest, payments","Dollars","81","millions","6","v112613","1.15","9510","","","","0"
"2010-10","Canada","2016A000011124","Interest payments, governments","Dollars","81","millions","6","v112614","1.16","2442","","","","0"
"2010-10","Canada","2016A000011124","Interest payments, federal government","Dollars","81","millions","6","v112615","1.17","932","","","","0"
"2010-10","Canada","2016A000011124","Interest payments, provincial government","Dollars","81","millions","6","v112616","1.18","1450","","","","0"
"2010-10","Canada","2016A000011124","Interest payments, municipal government","Dollars","81","millions","6","v112617","1.19","60","","","","0"
"2010-10","Canada","2016A000011124","Interest payments, government enterprises","Dollars","81","millions","6","v112618","1.20","1050","","","","0"
"2010-10","Canada","2016A000011124","Interest payments, federal government enterprises","Dollars","81","millions","6","v112619","1.21","823","","","","0"
"2010-10","Canada","2016A000011124","Interest payments, provincial government enterprises","Dollars","81","millions","6","v112620","1.22","228","","","","0"
"2010-10","Canada","2016A000011124","Interest payments, corporations","Dollars","81","millions","6","v112621","1.23","6017","","","","0"
"2010-10","Canada","2016A000011124","Total dividends, payments","Dollars","81","millions","6","v112622","1.24","8450","","","","0"
"2010-10","Canada","2016A000011124","Total reinvested earnings, payments","Dollars","81","millions","6","v112623","1.25","4388","","","","0"
"2010-10","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","11232","","","","0"
"2010-10","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1080","","","","0"
"2010-10","Canada","2016A000011124","Direct investment, profits, payments","Dollars","81","millions","6","v112642","1.28","10153","","","","0"
"2010-10","Canada","2016A000011124","Direct investment, dividends, payments","Dollars","81","millions","6","v112626","1.29","5765","","","","0"
"2010-10","Canada","2016A000011124","Direct investment, reinvested earnings, payments","Dollars","81","millions","6","v112627","1.30","4388","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment income, payments","Dollars","81","millions","6","v112628","1.31","9757","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, interest on debt securities, payments","Dollars","81","millions","6","v112641","1.32","7072","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, Canadian bonds, interest, payments","Dollars","81","millions","6","v112629","1.33","7005","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, federal government, interest payments on bonds","Dollars","81","millions","6","v112631","1.35","874","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, federal government enterprises, interest payments on bonds","Dollars","81","millions","6","v112632","1.36","822","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, provincial government, interest payments on bonds","Dollars","81","millions","6","v112634","1.38","1448","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, provincial government enterprises, interest payments on bonds","Dollars","81","millions","6","v112635","1.39","223","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, municipal government, interest payments on bonds","Dollars","81","millions","6","v112636","1.40","60","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, corporations, interest payments on bonds","Dollars","81","millions","6","v112637","1.41","3579","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, Canadian money market, interest, payments","Dollars","81","millions","6","v112638","1.42","66","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, payments","Dollars","81","millions","6","v112639","1.43","2686","","","","0"
"2010-10","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","1358","","","","0"
"2010-10","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-5180","","","","0"
"2010-10","Canada","2016A000011124","Direct investment income, balances","Dollars","81","millions","6","v112644","1.46","-17","","","","0"
"2010-10","Canada","2016A000011124","Direct investment, interest, balances","Dollars","81","millions","6","v112645","1.47","-655","","","","0"
"2010-10","Canada","2016A000011124","Direct investment, profits, balances","Dollars","81","millions","6","v112654","1.48","638","","","","0"
"2010-10","Canada","2016A000011124","Direct investment, dividends, balances","Dollars","81","millions","6","v112646","1.49","-1662","","","","0"
"2010-10","Canada","2016A000011124","Direct investment, reinvested earnings, balances","Dollars","81","millions","6","v112647","1.50","2300","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment income, balances","Dollars","81","millions","6","v112648","1.51","-5085","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, interest on debt securities, balances","Dollars","81","millions","6","v112649","1.52","-5709","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, interest on bonds, balances","Dollars","81","millions","6","v112650","1.53","-5647","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, interest on money market instruments, balances","Dollars","81","millions","6","v112651","1.54","-62","","","","0"
"2010-10","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, balances","Dollars","81","millions","6","v112652","1.55","623","","","","0"
"2010-10","Canada","2016A000011124","Other investment income (interest), balances","Dollars","81","millions","6","v112653","1.56","-78","","","","0"
"2011-01","Canada","2016A000011124","Total investment income, receipts","Dollars","81","millions","6","v112599","1.1","16823","","","","0"
"2011-01","Canada","2016A000011124","Total interest, receipts","Dollars","81","millions","6","v112600","1.2","3198","","","","0"
"2011-01","Canada","2016A000011124","Total dividends, receipts","Dollars","81","millions","6","v112601","1.3","7530","","","","0"
"2011-01","Canada","2016A000011124","Total reinvested earnings, receipts","Dollars","81","millions","6","v112602","1.4","6096","","","","0"
"2011-01","Canada","2016A000011124","Direct investment income, receipts","Dollars","81","millions","6","v112603","1.5","11034","","","","0"
"2011-01","Canada","2016A000011124","Direct investment, interest, receipts","Dollars","81","millions","6","v112604","1.6","618","","","","0"
"2011-01","Canada","2016A000011124","Direct investment, profits, receipts","Dollars","81","millions","6","v112611","1.7","10416","","","","0"
"2011-01","Canada","2016A000011124","Direct investment, dividends, receipts","Dollars","81","millions","6","v112605","1.8","4321","","","","0"
"2011-01","Canada","2016A000011124","Direct investment, reinvested earnings, receipts","Dollars","81","millions","6","v112606","1.9","6096","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment income, receipts","Dollars","81","millions","6","v112607","1.10","4541","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, interest on debt securities, receipts","Dollars","81","millions","6","v112608","1.11","1332","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, interest, foreign bonds, receipts","Dollars","81","millions","6","v30426192","1.57","1328","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, interest, foreign money market, receipts","Dollars","81","millions","6","v30426193","1.58","4","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, receipts","Dollars","81","millions","6","v112609","1.12","3209","","","","0"
"2011-01","Canada","2016A000011124","Other investment income (interest), receipts","Dollars","81","millions","6","v112610","1.13","1249","","","","0"
"2011-01","Canada","2016A000011124","Total investment income, payments","Dollars","81","millions","6","v112612","1.14","22420","","","","0"
"2011-01","Canada","2016A000011124","Total interest, payments","Dollars","81","millions","6","v112613","1.15","9774","","","","0"
"2011-01","Canada","2016A000011124","Interest payments, governments","Dollars","81","millions","6","v112614","1.16","2410","","","","0"
"2011-01","Canada","2016A000011124","Interest payments, federal government","Dollars","81","millions","6","v112615","1.17","960","","","","0"
"2011-01","Canada","2016A000011124","Interest payments, provincial government","Dollars","81","millions","6","v112616","1.18","1392","","","","0"
"2011-01","Canada","2016A000011124","Interest payments, municipal government","Dollars","81","millions","6","v112617","1.19","58","","","","0"
"2011-01","Canada","2016A000011124","Interest payments, government enterprises","Dollars","81","millions","6","v112618","1.20","1053","","","","0"
"2011-01","Canada","2016A000011124","Interest payments, federal government enterprises","Dollars","81","millions","6","v112619","1.21","833","","","","0"
"2011-01","Canada","2016A000011124","Interest payments, provincial government enterprises","Dollars","81","millions","6","v112620","1.22","219","","","","0"
"2011-01","Canada","2016A000011124","Interest payments, corporations","Dollars","81","millions","6","v112621","1.23","6311","","","","0"
"2011-01","Canada","2016A000011124","Total dividends, payments","Dollars","81","millions","6","v112622","1.24","8864","","","","0"
"2011-01","Canada","2016A000011124","Total reinvested earnings, payments","Dollars","81","millions","6","v112623","1.25","3782","","","","0"
"2011-01","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","10991","","","","0"
"2011-01","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1046","","","","0"
"2011-01","Canada","2016A000011124","Direct investment, profits, payments","Dollars","81","millions","6","v112642","1.28","9945","","","","0"
"2011-01","Canada","2016A000011124","Direct investment, dividends, payments","Dollars","81","millions","6","v112626","1.29","6163","","","","0"
"2011-01","Canada","2016A000011124","Direct investment, reinvested earnings, payments","Dollars","81","millions","6","v112627","1.30","3782","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment income, payments","Dollars","81","millions","6","v112628","1.31","9645","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, interest on debt securities, payments","Dollars","81","millions","6","v112641","1.32","6944","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, Canadian bonds, interest, payments","Dollars","81","millions","6","v112629","1.33","6870","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, federal government, interest payments on bonds","Dollars","81","millions","6","v112631","1.35","894","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, federal government enterprises, interest payments on bonds","Dollars","81","millions","6","v112632","1.36","832","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, provincial government, interest payments on bonds","Dollars","81","millions","6","v112634","1.38","1389","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, provincial government enterprises, interest payments on bonds","Dollars","81","millions","6","v112635","1.39","214","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, municipal government, interest payments on bonds","Dollars","81","millions","6","v112636","1.40","58","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, corporations, interest payments on bonds","Dollars","81","millions","6","v112637","1.41","3482","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, Canadian money market, interest, payments","Dollars","81","millions","6","v112638","1.42","73","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, payments","Dollars","81","millions","6","v112639","1.43","2702","","","","0"
"2011-01","Canada","2016A000011124","Other investment income (interest), payments","Dollars","81","millions","6","v112640","1.44","1784","","","","0"
"2011-01","Canada","2016A000011124","Total investment income, balances","Dollars","81","millions","6","v112643","1.45","-5597","","","","0"
"2011-01","Canada","2016A000011124","Direct investment income, balances","Dollars","81","millions","6","v112644","1.46","43","","","","0"
"2011-01","Canada","2016A000011124","Direct investment, interest, balances","Dollars","81","millions","6","v112645","1.47","-429","","","","0"
"2011-01","Canada","2016A000011124","Direct investment, profits, balances","Dollars","81","millions","6","v112654","1.48","472","","","","0"
"2011-01","Canada","2016A000011124","Direct investment, dividends, balances","Dollars","81","millions","6","v112646","1.49","-1842","","","","0"
"2011-01","Canada","2016A000011124","Direct investment, reinvested earnings, balances","Dollars","81","millions","6","v112647","1.50","2314","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment income, balances","Dollars","81","millions","6","v112648","1.51","-5104","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, interest on debt securities, balances","Dollars","81","millions","6","v112649","1.52","-5612","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, interest on bonds, balances","Dollars","81","millions","6","v112650","1.53","-5543","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, interest on money market instruments, balances","Dollars","81","millions","6","v112651","1.54","-69","","","","0"
"2011-01","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, balances","Dollars","81","millions","6","v112652","1.55","508","","","","0"
"2011-01","Canada","2016A000011124","Other investment income (interest), balances","Dollars","81","millions","6","v112653","1.56","-535","","","","0"
"2011-04","Canada","2016A000011124","Total investment income, receipts","Dollars","81","millions","6","v112599","1.1","17016","","","","0"
"2011-04","Canada","2016A000011124","Total interest, receipts","Dollars","81","millions","6","v112600","1.2","3171","","","","0"
"2011-04","Canada","2016A000011124","Total dividends, receipts","Dollars","81","millions","6","v112601","1.3","7627","","","","0"
"2011-04","Canada","2016A000011124","Total reinvested earnings, receipts","Dollars","81","millions","6","v112602","1.4","6218","","","","0"
"2011-04","Canada","2016A000011124","Direct investment income, receipts","Dollars","81","millions","6","v112603","1.5","11058","","","","0"
"2011-04","Canada","2016A000011124","Direct investment, interest, receipts","Dollars","81","millions","6","v112604","1.6","650","","","","0"
"2011-04","Canada","2016A000011124","Direct investment, profits, receipts","Dollars","81","millions","6","v112611","1.7","10407","","","","0"
"2011-04","Canada","2016A000011124","Direct investment, dividends, receipts","Dollars","81","millions","6","v112605","1.8","4189","","","","0"
"2011-04","Canada","2016A000011124","Direct investment, reinvested earnings, receipts","Dollars","81","millions","6","v112606","1.9","6218","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment income, receipts","Dollars","81","millions","6","v112607","1.10","4700","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, interest on debt securities, receipts","Dollars","81","millions","6","v112608","1.11","1262","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, interest, foreign bonds, receipts","Dollars","81","millions","6","v30426192","1.57","1258","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, interest, foreign money market, receipts","Dollars","81","millions","6","v30426193","1.58","4","","","","0"
"2011-04","Canada","2016A000011124","Portfolio investment, dividends on equity and investment fund shares, receipts","Dollars","81","millions","6","v112609","1.12","3438","","","","0"
"2011-04","Canada","2016A000011124","Other investment income (interest), receipts","Dollars","81","millions","6","v112610","1.13","1259","","","","0"
"2011-04","Canada","2016A000011124","Total investment income, payments","Dollars","81","millions","6","v112612","1.14","21211","","","","0"
"2011-04","Canada","2016A000011124","Total interest, payments","Dollars","81","millions","6","v112613","1.15","9551","","","","0"
"2011-04","Canada","2016A000011124","Interest payments, governments","Dollars","81","millions","6","v112614","1.16","2459","","","","0"
"2011-04","Canada","2016A000011124","Interest payments, federal government","Dollars","81","millions","6","v112615","1.17","986","","","","0"
"2011-04","Canada","2016A000011124","Interest payments, provincial government","Dollars","81","millions","6","v112616","1.18","1412","","","","0"
"2011-04","Canada","2016A000011124","Interest payments, municipal government","Dollars","81","millions","6","v112617","1.19","61","","","","0"
"2011-04","Canada","2016A000011124","Interest payments, government enterprises","Dollars","81","millions","6","v112618","1.20","1065","","","","0"
"2011-04","Canada","2016A000011124","Interest payments, federal government enterprises","Dollars","81","millions","6","v112619","1.21","853","","","","0"
"2011-04","Canada","2016A000011124","Interest payments, provincial government enterprises","Dollars","81","millions","6","v112620","1.22","212","","","","0"
"2011-04","Canada","2016A000011124","Interest payments, corporations","Dollars","81","millions","6","v112621","1.23","6027","","","","0"
"2011-04","Canada","2016A000011124","Total dividends, payments","Dollars","81","millions","6","v112622","1.24","7761","","","","0"
"2011-04","Canada","2016A000011124","Total reinvested earnings, payments","Dollars","81","millions","6","v112623","1.25","3899","","","","0"
"2011-04","Canada","2016A000011124","Direct investment income, payments","Dollars","81","millions","6","v112624","1.26","9953","","","","0"
"2011-04","Canada","2016A000011124","Direct investment, interest, payments","Dollars","81","millions","6","v112625","1.27","1059","","","","0"
